text,sentiment
"How covid cases increases instantly in America after Italy. 😱
Watch here 👉  https://t.co/fgSOzyjZDI… https://t.co/jjxBi84K1Z",1
"@rebelrat3 @simondolan Italy has already admitted it, 96% of their cases were not covid that killed them.",1
"@SyedTowSeef_ @MirzaWaheed It definitely is!
Covid surge came in US after it had rampaged across Iran Italy for a m… https://t.co/Vndz5ZUbpN",1
@Red_Skoda @zoeharcombe A lockdown ten times more severe has been in place in parts of northern Italy since late Fe… https://t.co/LaEqoul5x7,1
Vogue Warriors: Meet the pilot who flew 263 Indians back to India from Italy as part of a COVID-19 rescue operation https://t.co/Al6er0rid1,1
@ProfKarolSikora There is a video from Italian Parliament talking about how WHO fooled Italy as more than 25k morta… https://t.co/KQvUZqQark,1
Covid-19 Impact On Asia Pacific HIV Diagnostics Market to See Ongoing Evolution 2027 | Abbott ...: The global Asia… https://t.co/xA3z7MzfJ3,1
"Why was Lombardy hit harder than Italy's other regions?

https://t.co/xS5YYXXvkG",1
@GovCanHealth Below are the percentages of doctors prescribing the hydroxychloroquine plus azithromycin regimen to… https://t.co/S1QCtpIaoF,1
#SocArXiv: Assessing concerns for the economic consequence of the COVID-19 response and mental health problems asso… https://t.co/qA5TTI2C69,1
"Highest spike of 7,964 new #COVID19 cases and 265 deaths in the last 24 hours in #India. Total number of cases in t… https://t.co/lLgfD7Ao7P",1
"@yorkshirefloss2 @deGourlay I think you’ll find we’ve done her a favour when the EU collapses 

You wouldn’t have w… https://t.co/Q9KZeP0N8b",1
"The beaches of Italy thus prepared for the summer in anticipation of infection of Corona, this is the next new worl… https://t.co/Hs1J9Rbfeo",1
I thought Italy was bad during covid...remember the news was making it seem like Italy was f*cked up?!? Now we alwa… https://t.co/aVpXZRwEzi,1
"International experience suggests #HCQ can be effective in tackling Covid. Reports from France, Italy and Spain poi… https://t.co/5gD91pAzFC",1
Great achievement!.Pakistan has more daily cases of covid19 nowadays than spain and italy.Thanks to all pakistanis… https://t.co/fz52RfA4l4,1
"Or Hong Kong, or America, or Italy. Whatever it is, it's a mess everywhere. It's just that there are too many peopl… https://t.co/0oqYmzVxvx",1
Why was Lombardy hit harder than Italy's other regions? | Angela Giuffrida  https://t.co/b9vdzDTYj0,1
"Read More
https://t.co/p9cDXxxd91 https://t.co/8bGzX68jwv",1
@trish_regan Anyone Heard Fake Media Talking about Italy recently??? Italy (Red) death toll started dropping Early… https://t.co/9119fVPu9f,1
"#Italy’s health ministry reported no critical #coronavirus infection spikes in any region, giving a nod for the 3 J… https://t.co/aLylu5Fxat",1
GYUK |  Covid-19 Impact On Asia Pacific HIV Diagnostics Market to See Ongoing Evolution 2027 | Abbott ...: The glob… https://t.co/QC6zKy6QPL,1
Why was Lombardy hit harder than Italy's other regions? https://t.co/lqAcQzlCFs,1
"LIVE: Italy to reopen nation to Europe as nation records no major spikes
https://t.co/x3VVBMYViy",1
"- ITALY RESEARCHERS: 86% OF ""COVID-19"" DEATHS ACTUALLY FROM CHLAMYDIA PNEUMONIA! https://t.co/nIq7gj8PRx",1
"“A case series reported 5 cases of GBS in Italy after COVID-19 infection. In 4 cases, patients presented with lower… https://t.co/uWxyNpL8TB",1
"@Robbie2609 @60CarltonSt @zoeharcombe @FatEmperor Agreed!  In northern Italy at the peak of COVID-19 deaths, the me… https://t.co/pZwMet8qCz",1
DAILY EXPRESS - #headlines #health #world A&amp;E doctor reveals the terrifying truth about fighting Covid-19 in hospit… https://t.co/qBOQbLU0Cb,1
Programmatic Company MainAd Expands From Italy To U.S. During COVID-19 Pandemic https://t.co/assw504zs9,1
"Brazil's coronavirus death toll overtakes Spain's: Live updates @AJENews  

#coronavirus #CoronaOutbreak #Wuhan… https://t.co/dE9FmKhcMl",1
"@CaddytotheLama Large groups of people in close contact raising their voices, laughing, singing, cheering or simila… https://t.co/noVdc2VFGs",1
"#IndiaFightsCorona
India has achieved remarkable feet in tackling COVID-19, considering the second largest populati… https://t.co/hmxa5Td2VG",1
Coronavirus: Italy eases restrictions – 10 weeks after leading world into lockdown – BBC News… https://t.co/sJU3PMcHOl,1
@Rebaz_Majeed Everyone can do something to avoid the spreading of #Covid_19. If it's impossible to #StayAtHome you… https://t.co/DFfWQkLoV3,1
"@Godders_20 @MichaelPirone @rmatosevic So based on SA facts;
20,000 flu cases with 92 deaths = 0.0046%
Based on the… https://t.co/SbPCstaEs1",1
"@Maxocoin @Cernovich I had this debate with a doctor, she lost 🤣 they're being over reported, only about 12% of dea… https://t.co/ytj7ghKvR3",1
"Italy daily new COVID-19 is 516 cases, and the number of confirmed cases amounts to 232,248, the sixth highest glob… https://t.co/GfSBWxh9d0",1
"Cases crosses 6 Million mark worldwide 

#coronavirus #coronarvirues #CoronaOutbreak  #Wuhan #China #COVID19 #India… https://t.co/4PtSToZwpq",1
"12 countries have reported more than 100,000 cases

#coronavirus #coronarvirues #CoronaOutbreak #Wuhan  #China… https://t.co/8yetLTlR1n",1
"#IndiaFightsCorona
The proactive and firm measures taken by the Modi Govt has saved India from the worst. India has… https://t.co/P90u94AC6M",1
"#IndiaFightsCorona
India has achieved remarkable feet in tackling COVID-19, considering the second largest populati… https://t.co/86n53D0578",1
@MoosemanNYC @KyleKashuv Really guess we should have stayed open like Italy.  Or like Pelosi wanted us to. If we di… https://t.co/BOgpqfEDyn,1
"If American states were independent nations...

Total cases of COVID-19:

1. Brazil 468,338
2. Russia 387,623
3. Ne… https://t.co/npIi3QAU08",1
@Mizz_Dallas This is about COVID not racism...Italy is on my list so maybe in 2022,1
There is some evidence that the virulence of the two CoVid outbreaks may be different since China is source for Cal… https://t.co/WxkQw9uSfN,1
"Total COVID-19 tests performed in Italy: 3,755,279. 232,248 cases, of those 0 today; 33,229 deaths, of those 0 today.",1
"US - C:1745930 R:406446 D:102808
Brazil - C:465166 R:189476 D:27878
Russia - C:387623 R:159257 D:4374
United Kingdo… https://t.co/D39hd2aUtw",1
"@himantabiswa Sir, although cases are rising in India but the case fatality percentage is very low.This is because… https://t.co/LSL7aPZKIg",1
Why was Lombardy hit harder than Italy's other regions? https://t.co/JRITiLGuHe,1
"This is Burbank, California patient zero.  He was skiing in Italy.  He had a 1% chance of living.  He spent 31 days… https://t.co/Gv15T8Ovvx",1
"Deaths per 1M/pop from COVID-19: 

1. San Marino 1,238 (+0)
2. Belgium 814 (+4)
3. Andorra 660 (+0)
4. Spain 580 (+… https://t.co/aJrUM9C3K3",1
"Father and Son #balabala #housefull4 #shaitankasala https://t.co/A0E6i6eKZG via @YouTube Covid19, Covid 19 america… https://t.co/11UfCJ0oy7",1
Why was Lombardy hit harder than Italy's other regions? https://t.co/2MExkrPQAA,1
"Graphs and analysis updated for 29-May-20. Italy, BC, China recovering well. Netherlands, Canada slowing. Growth in… https://t.co/yJHTC6IWT5",1
@ReOpenFrance @4everNeverTrump @realDonaldTrump France is 5th - only behind Italy on number of Covid deaths. So don… https://t.co/e2lMHhRFRF,1
"yea i don't have the proof to say its 20 thousand dead instead of 100
but you look at italy
the guy said out of the… https://t.co/awTp89Mlyc",1
"COVID-19: DISINFECTING: Italy
© Imago via ZUMA Press

May 28, 2020, Verona, Italy: Army members disinfecting all in… https://t.co/iZHt4cKtOg",1
"Total COVID-19 tests performed in Italy: 3755279. 232,248 cases, of those 516 today; 33,229 deaths, of those 87 today.",1
That long Newsnight report on the first hospital in Italy to see COVID was really strong.,1
"This weekend on #TheReportNBC:
 
Saturday: A community comes together to support a graduating senior who lost her f… https://t.co/2Z9xwpQAJF",1
"@TheBedfordAstro @MLB I don’t think that’s right, the Netherlands, Germany &amp; Italy all have far larger domestic MLB… https://t.co/zZFbvrjZCY",1
Italy Now Admits 96% Of COVID-19 Deaths All Had One Thing In Common – The Right Wing Rebel https://t.co/1USaw2JpWG,1
@MichaelYeadon3 @AvonandsomerRob @SocialM85897394 A report on a Spanish study estimated 19k missing care home death… https://t.co/RLurOQj0UW,1
@1NewsNZ Italy did autopsy on dead supposed covid despite WHO telling them not to and discovered a bacterium not vi… https://t.co/7b6ycAT172,1
Why was Lombardy hit harder than Italy's other regions? https://t.co/R5dn6VWlo1,1
"@devisridhar @SJRudolphi It's all a bit late for that now don't you think? South Korea, Singapore &amp; Hong Kong had z… https://t.co/2DsCREnw54",1
"The Young Are Not to Blame !!
“…governments &amp; #WHO have created a superstitiously frightened populace, expecting ev… https://t.co/wBY4VCIhVR",1
"@debbishdotcom But, an American friend tells me, the narrative there is that COVID-19 is just a plot to undermine T… https://t.co/e5oPBAUsQA",1
@PergamIC @nytimes Right.  We know that from China and from Italy &amp; NYC.  That is why you also have to wear a mask… https://t.co/zCEDUc2Tp0,1
⁦@danortizmd⁩ Why was Lombardy hit harder than Italy's other regions? https://t.co/EOhJvkDwAi,1
"Covid-19: Movement of people. May 29, 2020, Milan, Italy: Movement of people amid Covid-19 in Milan. Credit: Josi D… https://t.co/3e2rLJrr89",1
@Jackson_Carlaw @GallacherMeghan How many did Cummings infect? 10? 20? He took covid into a hospital and you said n… https://t.co/97Bzzh0zpm,1
"@McNallyRoy @Adamskyj @jamiemcleod02 How many deaths per 100,000 of population in each Country then?? China have mo… https://t.co/lX9lNok2Ot",1
"I'll credit Francis where credit's due: he encouraged Catholics to practice responsible social distancing, which is… https://t.co/byNzo1hPQb",1
@lentonlad @ProfKarolSikora @EC9014 Uh huh... Covid is fake. All a conspiracy to get rid of Trump. All the world is… https://t.co/LdPjj27Uxp,1
@RobStrom24641 @Peston @theresa_may Top of the Covid-19 Euro Death toll despite a heads-up from Italy about what wa… https://t.co/8PGHB12PDL,1
"Me &amp; Florence italy 
#COVIDIOTS 
#NewYork #COVID__19 #ITALIAN #Tourists #COVIDIAT https://t.co/zxPNrJTUyt",1
"@AndreaR9Md @DrJohnEastman @Grandpa_Rufus @Acyn https://t.co/yWjFU1oOGw

For the folks with ""Not invented here"" syn… https://t.co/RoOFYjxZOM",1
Now what have we here ⁉️ 🤨 👉COVID-19 deaths in Italy not caused by virus but bacteria ~ by Jessica Arendse… https://t.co/eVjbQhBo3T,1
"@MichaelT_45 @BarbieSueJ God bless your mother and comfort you.

Italy saidthe autopsies done on every single perso… https://t.co/khmmBQGrCr",1
"They immediately started using aspirin 100mg  And have had immense success. 14,000 people were released from the ho… https://t.co/fLPFIg1UMo",1
2/ Another 8 weeks beckoned. I’ll admit that I was despondent. I have never not supported the plan to bring all the… https://t.co/L9NSvJuHKJ,1
"@CoreyECohen Poor mortality data, less concentrated populations, younger population (compared to Italy), multiple t… https://t.co/NhywkEbJN2",1
Lombardy remains a Covid-19 hot spot with Italy set to open regional borders https://t.co/j1WJJSWIy8,1
France Italy Spain Portugal destroyed singlehandedly their own economy by going hysterical over a Covid respiratory… https://t.co/jp5N1YKw6l,1
We need to talk about Mongolia more.  A country whose capital has the same population density as Italy's worst-hit… https://t.co/1cloxoii3R,1
♦Predictably the cheapest &amp; hitherto approved longtime treatment for Malaria is now too dangerous and ineffective a… https://t.co/0XWheHNoTf,1
Its now official that President @realDonaldTrump has Terminated U.S' relationship with @WHO over Covid-19 Video of… https://t.co/lAcpRuyP3p,1
UK has 'world's highest Covid-19 death rate' - worse than Italy and the US https://t.co/9xCoRDR5G8,1
"@MattSoukup2 @AliceKessinger @Colleen20238198 @TimRunsHisMouth @NYGovCuomo ""The WHO suspended HCQ from its global d… https://t.co/da0XUMdrtT",1
@girlinflorence @JohnMFodera Let’s hope post-COVID Italy doesn’t represent the motion of this giostra!,1
"things are very very wrong.  With the evidence from China, and later Italy, it was clear that covid was not flu, ye… https://t.co/snSNLtK8l4",1
@mishvivek @thewire_in @RahulGandhi @AjoyAshirwad So you are saying he brings the covid to India? If he visited Ita… https://t.co/WSiMhUTM6e,1
"#Genetics May Explain High #COVID-19 Mortality in #Italy, Inform #Global #Pandemic Response.
https://t.co/xatUag9lYJ https://t.co/miBTAMuC9t",1
"@tomphillipsin @V2019N catholic countries are top notchers in covid death count from Spain 🇪🇸, Italy 🇮🇹 and now Bra… https://t.co/PViQlbstEr",1
"While Covid-19 may be changing today's real estate environment, it's less clear what that will mean for the new NGA… https://t.co/PMjYe2uUAP",1
"COVID-19: MASKS: Italy
© Mairo Cinquetti/NurPhoto via ZUMA Press

May 29, 2020, Milan, Italy: Nurses posing by the… https://t.co/pnl4kgx1rC",1
@iliriandisha My issue is how are govoners allowing covid patients into community homes for the most at risk elderl… https://t.co/OqPP9WGnFp,1
This is ridiculous.  Data early on from Italy showed mortality higher in older people.  Nursing homes should not ac… https://t.co/lixJdiZ1EP,1
@1776isUSA @speed333force What about boris johson who came down with covid?? And almost died. He is a conservative… https://t.co/oxWQT0mJee,1
Italy COVID mobility report 2020-03-29_IT_Mobility_Report_en.pdf https://t.co/HBiytx6A05,1
"#mortality from #COVID__19 #coronovarius adjusted/million daily update

Two week trends ... 

#NewYork data soberin… https://t.co/JdS10GnlcZ",1
@Geraldi13353100 I may be wrong of course but I thought that secondary school with the first case of Covid  closed… https://t.co/OTjAWrctfO,1
"Well done to @ggatehouse and @BBCNewsnight for moving account of how health workers in Lodi, Italy coped with the… https://t.co/5AqwkMFNvu",1
Would add be a decent masters/PhD on UK coverage of UK media coverage of  covid in UK v  UK media  coverage of civid in Italy.,1
